Rating (Star),Review,URL
5,gerçekten çok kullanışlı bir ürün almak isteyenlere tavsiye ederim kullanışlı olduğu kadar bir o kadar da rahat hepsiburada.com farkıyla daha ucuza daha kaliteli ürünler almanın tadını çıkarın,https://www.hepsiburada.com/logitech-m175-kablosuz-nano-mouse-910-002777-p-BD40120
4,"28-10-2010 pazar günü sipariş verdim ve salı günü öğlen vaktinde elime geçti bu hız ancak hepsiburadada var teşekkürler. Ürüne gelince tek eksi yanı sesi biraz fazla ama zamanla alışırız, ayrıca çekim gücü çalışma performansı ve kullanılışı 10 numara bi makina. Bu paraya bu makina bence kaçmaz...",https://www.hepsiburada.com/arnica-bora-4000-2400-watt-su-filtreli-turbo-fircali-elektrikli-supurge-yesil-p-EVARNICABORA4000
5,Samsungun orta segment olarak çıkardığı üst düzey bir telefon 4 gb ram var kasma donma yok çok hızlı.,https://www.hepsiburada.com/samsung-galaxy-c5-ithalatci-garantili-p-HBV000000U6Q4
5,pratik kullanışlı yıkaması kolay ama sert sebzeleri doğramada zorlanıyor yinede çok salata yapmanız gerekiyorsa sadece o gün için zaman kazandırır,https://www.hepsiburada.com/nicer-dicer-plus-pratik-dograyici-p-MTNICERDICERPLUS
5,Ürün MDF kaliteli malzemeden üretilmiş montajı kolay sevkiyatı kısa sürede geldi lavabosu  kaliteli ayrıca bu fiyata  alınabilecek en ideal banyo dolabı ,https://www.hepsiburada.com/hepsiburada-home-saydam-klasik-80-cm-mdf-banyo-dolabi-beyaz-p-HBV000007URXT
3,bmw e 46 için aldım. direksiyon kalınlığı 9 cm kılıf 10 cm. arada 1 cmlik daraltma yaptırdım. Bu yüzden ortada bi dikiş daha oldu. dikişi kolay ama biraz yüklenince dikiş söküldü. Ayrıca ürün zarf içinde geldi ve iğnesi çıkmadı,https://www.hepsiburada.com/modacar-vinil-deri-siyah-sarmali-direksiyon-kilifi-180004-p-OTM180004
5,bu saat piyasaya çıkalı belki 20 yıl oldu fakat modası geçmeyen ve uzun yıllar sorunsuz çalışan bir ürün. üründen vazgeçmek çok zor hem fiyatı iyi hemde kendisi gayet güzel bi saattir tavsiye ederim,https://www.hepsiburada.com/casio-f-91w-1dg-erkek-kol-saati-p-SASCK0700141
4,ürünü eşimin memleketinde kullanmak için aldm çünkü modem  yan binada ve 1. katta ben 2. kattayım yaklaşık 5 duvar var buna göre hesap ederek alabilirsiniz ürünü. ilk olarak aldıgım kişi yetersiz kalır daha güçlü al dedi dowland yapmayacağım dedim bu yüzden bu yeterli diyerek aldım. kurdum ve kullanmaya başladım video sitelerinde 1080hp hd kalitede videolar açtım ve sorunsuz ve hızlı bi şekilde izledim. daha sonra dowland edeyim dedim ve çok hızlı değil ama hem internete girip hem dowland yapabiliyo kesilme yok ISINMA YOK. uzatma kablosu zaten işi kolaylaştırıyo çok para verip diğer ürünleri zorlamayın çünkü 1 dişten 3 dişe çıkardı belki zayıf gibi duruyo ama baglantı tatmin edici.,https://www.hepsiburada.com/tp-link-tl-wn722n-150-mbps-n-kablosuz-yuksek-kazanimli-4dbi-degistirilebilir-antenli-wps-usb-adaptor-p-BD97008
4,Güzel ,https://www.hepsiburada.com/hepsiburada-home-bes-rafli-kitaplik-milas-beyaz-p-MBMETGM301
4,Model helikopterimde kullanmak üzere aldım.Aldığım gün kargolandı. Süper ürün hızlı gönderi teşekkurler hepsiburada.com çalışanları bir daha ki alışverişte görüşmek üzere.,https://www.hepsiburada.com/duracell-alkalin-aa-kalem-pil-9-3-12-li-paket-p-OFISDRCLL12AA
5,Kısa sürede orjinal ve ucuz ürün sağladığınız için teşekkür ederim.,https://www.hepsiburada.com/canon-pg-46-siyah-murekkep-kartusu-p-BS51277
4,Ürün malzeme olarak şık ve kaliteli. Tıklama sesi çok hafif var. Ancak çok sessiz bir ortamım olmadığı için kulağıma gelmiyor. Beğenmediğim tek yanı bilgisayarımın kasası masa üstünde olmasına rağmen arka tarafa takınca takılmalar yaşadım. Neyseki kasa önünde de usb portum var oraya taktım ve şu an sorunsuz kullanıyorum. Ürün küçük değil ancak yapısı itibariyle elleri büyük olanların seveceğini sanmam.,https://www.hepsiburada.com/asus-wt425-kablosuz-optik-sessiz-tiklama-ozellikli-kirmizi-mouse-p-HBV000004KOBU
4,Resimdekinin aynısı değilse de aynı istediğim gibi ??,https://www.hepsiburada.com/modacar-motorsiklet-dijital-saat-alarmtarihkronometre-75d016-p-OTM75D016
5,"Ürün pratik,kullanışlı,zamandan tasarruf ettiren bir ürün. Yalnız boya yaparken evinizde ki eşyaların üstünü bir şeyle kapatın,ben eşyaları duvarı boyayacak kadar mesafede uzaklığa çektim ve boyama bitince birde gördüm ki toz şeklinde boya eşyaların üzerine gitmiş. Tetikteki ayardan da boyanın çok ya da az atılabilmesini sağlayabiliyorsunuz. Mutlaka boya yaparken ağzınızı ve burnunuzu kapatacak bir maske kullanın boyanın solunması kötü sonuçlar doğurabilir. Çok araştırma yapmıştım ürün hakkında ve karar verip aldım hiç te pişman olmadım bundan sonra duvar boyamak çocuk oyuncağı. Teşekkürler Paint Zoom,Teşekkürler Hepsiburada.",https://www.hepsiburada.com/paint-zoom-boya-tabancasi-p-HRGMPAINT
5,"Xiaomi, kesinlikle powerbankler arasında bir numara. Hepsiburadada satılanlar da orjinal ürün... kaçırmayın! aldığımdan beri yaklaşık 1 hafta oldu ve ben sadece 1 kere powerbanki şarja taktım, full doldurdum ve 1 haftadır kullanıyorum!",https://www.hepsiburada.com/xiaomi-10000-mah-tasinabilir-sarj-cihazi-p-TELSARJXIAOMI10000
5,bambu yastıkların rahatlık açısından çok sağlıklı olduğunu birçok yerde okumuştum. hepsiburada da indirime girince hemen aldım. şuan kullanıyorum ve boyun ağrılarım geçti diyebilirim. kaçırmayın derim :) teşekkürler ,https://www.hepsiburada.com/alla-turca-bambu-visco-ortopedik-yastik-40x60-cm-p-EAKSALABMBVSCYSTK
5,Urun cok kullanisli ve karizmatik duruyo.kalitesi de guzel.,https://www.hepsiburada.com/park-tel-aracinizda-telefonunuz-gozuksun-aparati-p-OTELF20868
5,harika şık kullanışlı fiyat performans ürünü,https://www.hepsiburada.com/samsung-me711k-and-20-lt-mikrodalga-firin-p-MTSAMME711KAND
5,Telefon oldukça başarılı. Şarjı normal kullanımda yaklaşık  36 saat gidiyor. Teslim aldığımda kutudaki güvenlik bandı kesilmişti fakat kutu içeriğinde her herhangi bir eksik yoktu. Sanırım Türkçe yazılım yüklemek için açılmış. ,https://www.hepsiburada.com/samsung-galaxy-note-fan-edition-dual-sim-ithalatci-garantili-p-HBV000008S8AE
5,Muhteşem bir süpürge! Çok uzun araştırma sonunda aldım ve pişman olmadım.Aynı süpürgeden tavsiyem üzerine 4 sipariş verdik alan arkadaşlarımda benim gibi memnun kaldı.Teşekkürler.,https://www.hepsiburada.com/arnica-bora-5000-2400w-su-filtreli-cift-turbo-fircali-elektrikli-supurge-kirmizi-p-EVARNCBORA5000-K
5,Kesinlikle çok iyi bir ürün. Özellikle hızlı şarj özelliğinin olması harika. Boyutu harika. ve geçek mAH değerine sahip.Çok iyi fiyata denk geldi. Teşekkürler,https://www.hepsiburada.com/xiaomi-10000-mah-versiyon-2-tasinabilir-sarj-cihazi-siyah-ince-ve-hafif-kasa-p-HBV000003K6YX
5,Telefoın oldukça başarılı kargo belirtilen tarihten 1 gün önce hazırlandı ambalajlama oldukça başarılı idi açıkçası bu konuda tereddütlerim vardı geçmişte ağzım çok yanmıştı kutuda hasası bırakın parmak izi dahi yok kapalı kutu geliyor işin içinde hepsiburada olunca iş değişiyor emeği geçenlere teşekkür ederim kaliteli hizmetten dolayı bu fiyat aralığında alınabilecek başarılı bir cihaz diyebilirim donanım v.s özelliklerine pek takılmıyorum önemli olan kronik bir sorunu olmasın ve satış sonrası servis destek konusunda sıkıntısız olsun huawei gerçekten bu konuda oldukça başarılı kullanıcılarını mağdur etmiyor.  Açıkçası p10 lite modelini bekliyordum uzun dönemdir şu anda akibeti belli değil en az bir kaç ay daha gider burada satışa sunulur ise tabiki siyah renginde arka tarafta parmak izleri belli oluyor bu benim için sorun değil bu tip şeyleri sorun edecek arkadaşlar var ise kılıf ile veya beyaz rengini tercih edebilirler bir önceki kasasına göre malzeme kalitesi açıkçası biraz daha arttırılmış hafıza olayına takılmayın iyi bir kart desteği ile hafıza artık birleştirilebiliyor son güncellemelerden sonra kısacası site güvenilir marka güzel telefon her kuruşun hakkını veriyor gözünüz kapalı alabilirsiniz şimdiden alacak olanlara hayırlı olsun iyi günlerde kullansınlar.,https://www.hepsiburada.com/huawei-p9-lite-2017-huawei-turkiye-garantili-p-HBV000004RJ5K
3,Cok ince bence . Biraz daha dolgulu olabilirdi.,https://www.hepsiburada.com/tac-silikon-elyaf-yastik-p-EAKSTAC18031933
5,Bende hd uydu alıcılı 3d smart LG tvde var. ilk heyecanla smarttı 3d si falandı filandı bi havası oluyo ama bikaç ay sonra o büyüsü bozuluyor normal bi tv gibi kullanıyosunuz.diğer özellikleri sıradanlaşıyor.geçen ay bu tv yi aldım ekran kalitesi hd uydu alıcıyla çok güzel.bilgisayara bağlayınca smartta oluyo zaten. tek eksiği 3d olmaması ve ses kalitesinin düşük olması.ama şöyleki bu ebatta bir tv alıpta sinema sistemi almıcaksan zaten odanın görüntüsüne ayıp etmiş olursun.o yüzden ses sorununuda takmamak lazım.3d filmde olsada olur olmasada olur.panel çok sağlam inşallah servis sıkıntısı yaşanmazsa bu fiyata alabileceğiniz en güzel televizyon.,https://www.hepsiburada.com/awox-49124-49-124-ekran-usb-movie-full-hd-led-ekran-p-EVAWOX49124
3,"Ürünü aldım ve mobilya montajında kullandım. Parça sayısı oldukça iyi, her türlü vidayı sıkma opsiyonu var. Ancak, vidayı sıktıktan sonra bile son bir defa normal tornavida ile iyice sıkmak gerekiyor, bilginiz olsun..",https://www.hepsiburada.com/attlas-eco-v-4-8-sarjli-tornavida-23-parca-bits-uc-seti-p-HRATTLASATB48
4,ürün sipariş verdigim gün kargoya verildi. Ayrıca ambalajı malzeme kalitesi oldukça iyi...  herkese tavsiye ediyorum.,https://www.hepsiburada.com/tekno-tel-bk062-iki-katli-dusakabin-rafi-p-HRTKNBK062
5,fiyatına göre çok iyi teşekkürler kargo aşaması çok iyi,https://www.hepsiburada.com/grundig-gdf-5202-a-5-programli-bulasik-makinesi-p-MTGRUGDF5202
2,tek sıkıntı kamera bence gerçeği dahada sanal ortamda photo shoop yapmış çasına gösteriyor bu özelliği ön kamera için değil arka kamera için diyorum ön kamerada zaten photo shopu var ama arka kamerada resmi buyuttuğünde flulaşmalar oluşuyor bence note 3 kamerası daha iyi ve net gösteriyor,https://www.hepsiburada.com/samsung-galaxy-note-4-samsung-turkiye-garantili-p-TELCEPSAMN910-S
5,"Yeni aldım kurulumu tek başıma yaptım çok kolay kuruluyor hemen çalıştırdım. Çok kısa sürede bir alanı dümdüz yaptı üstelik ot boyları insan boyu kadar vardı. ama arkadan da biri tırmıkla gelmesi gerekebilir. Misineli başlığı denemedim ama metal bıçak şuan için gayet iyi ama ömrü çok uzun olmayacak sanırım çünkü metal kalitesi düşük onun yerine dişli bir bıçak almayı düşünüyorum. Askı boyunu iyi ayarlamanızı tavsiye ederim çünkü 7-8 kg taşıyorsunuz beliniz için en iyi tutma durumunu bulmadan düzenli kullanmayın derim. Gres yağı, kurşunsuz benzin, 20*50 yağ ve yedek 60-80 dişli bıçak belki daha profesyonel bir askıda yanında alınabilecekler. Tavsiye ederim.",https://www.hepsiburada.com/palmera-cg520-motorlu-tirpan-yan-p-HRPALPA-CG430
5,"Yabancı markalara bi ton para vermek yerine bu cihazı almak en mantıklısı, özellikleri son derece güzel ben beğendim bravo...",https://www.hepsiburada.com/vestel-venus-v3-5580-vestel-garantili-p-HBV0000051S0O
5,İyi,https://www.hepsiburada.com/sandisk-32gb-microsd-48mb-s-class10-hafiza-karti-sdsqunb-032g-gn3mn-p-FTHFZSND32GMCG48
5,beklentimi karşıladı.umarim ilerleyen süreçte sorun yasamayiz. fiyatına göre hızı kalitesi çok iyi  ,https://www.hepsiburada.com/xiaomi-mi-note-3-64-gb-ithalatci-garantili-p-HBV000008CL0R
5,Cok guzel bir urun  parasina gore,https://www.hepsiburada.com/teknotel-vakumlu-yedeklikli-tuvalet-kagitlik-p-HRTKNDM275
5,tavsiye ediyorum gönül rahatlığıyla alabilirsiniz..Kargoya gelince gerçekten çok hızlısınız işinizi ciddiye alıyorsunuz.. ,https://www.hepsiburada.com/deparshoes-rok-erkek-gunluk-ayakkabi-p-HBV000006ISVG
5,Ufak ama guzel,https://www.hepsiburada.com/dekorister-gina-calisma-masasi-p-HBV000001HN7G
5,HDMİ için kalite dışında herhangi bir avantaj aramaya gerek yok. Ürün gayet kaliteli ve fiyatı ideal. Bu sırada bütün HDMİ kablolar Ultra HD ve 3D destekleyen televizyonlarda çalışır bilginiz olsun kelime oyunlarına kanmayın.,https://www.hepsiburada.com/philips-swv5401h-4k-destekli-1-8m-ethernet-hdmi-kablo-ultra-hd-3d-p-EVPHSWV5401H
4,"birkaç ay önce aldım ürünü. güzel bir ürün, kullanımı rahat. kırışıklıkları kolayca açıyor. gayet memnun kaldık. tavsiye ederim.",https://www.hepsiburada.com/philips-azur-iyonik-gc4870-22-2600-w-steam-glide-tabanli-otomatik-kapanma-ozellikli-buharli-utu-p-EVPHILGC487022
1,Arkadaslar evde kas yapmak istiyorsanız bu Mouse yi alabilirsiniz. gerçekten çok ağır bir mouse tavsiye etmem,https://www.hepsiburada.com/everest-sgm-x7-kablolu-oyuncu-mouse-mouse-pad-p-BD802157
4,ürün kısa kablosu dışında çok kullanışlı ve f/p açısından da mükemmel bir ürün bence. 1 yıldızı kısa kablosunda dolayı kırdım.,https://www.hepsiburada.com/xiaomi-10000-mah-tasinabilir-sarj-cihazi-p-TELSARJXIAOMI10000
5,arkadaşlar gerçekten internet hızı navigasyon ve müzik sistemi radyosu daha bir çok özellik mevcut. şunu önemle belirtmek isterimki İphone kadar olmasada onun yarı fiyatına böyle bir telefon gönül rahatlıyla alabilirsiniz,https://www.hepsiburada.com/nokia-5800-xpressmusic-p-TELCEPNOK5800XM
5,Beklediğimden daha kaliteli. Kargo da sorunsuz ve hızlı bir şekilde elime ulaştı. Teşekkür ederim.,https://www.hepsiburada.com/xiaomi-mi-band-2-akilli-bileklik-siyah-p-TELAKLMIBAND2
5,Kargolama süresi çok hızlı. Satıcı ile irtibat güzel. Ürün beklentimin biraz aşağısında kaldı. Mürekepli olması maliyet açısından güzel. Baskı hızı fena değil. Baskı kalitesi renkler bana biraz soluk geldi ama resim kağıdına baskı almadım onuda deneyip test edeceğim. Renkli baskıda A4 kağıdına eh işte okadarda iyi değil.Boyutlar ideal ufak kullanışlı. wifi olması avantaj kablo derdine son. Ancak wifiden yazdırma yavaş biraz bekliyorsunuz. Cep tlf istedigin yerden çıktı alabilirsin. Genel olarak ev için ideal. Ama birazdaha ucuz olabilirdi.,https://www.hepsiburada.com/epson-l386-tarayici-fotokopi-wi-fi-murekkep-tankli-yazici-p-HBV000001WPTU
5,"10 numara alışveriş, 10 numara satıcı. Bir ikinci baba adayı olarak beklediğimiz bebeğimiz için aldım.(malum bayanlar aldığında fiyata bakmadan anti-rasyonalist davrandıklarından) ürünü ben araştırıp sipariş geçtim fiyat gayet iyi. Henüz bebek gelmediğinden kullanamadık fakat philips avent markasına güvenilir olduğunu sanıyorum. Sorun teşkil etmez herhalde, ederse de arkasında güçlü bir marka var.",https://www.hepsiburada.com/philips-avent-scd290-01-natural-pp-yenidogan-baslangic-seti-p-AILEAVNT9430260
5,"Hepsi buradaya teşekkürler.cok ilgililer,musteri temsilcileri de en kısa sürede dönüş yaptı,kargomda biraz gecikme olmustu.gayet kullanisli ve şık..!",https://www.hepsiburada.com/hepsiburada-home-novado-4-kapakli-2-cekmeceli-gardirop-p-MBMETGM070
5,"beklentileri aynen karşıladı, çok iyi",https://www.hepsiburada.com/xiaomi-mi-band-2-akilli-bileklik-siyah-p-TELAKLMIBAND2
5,öncelikle hepsiburada ya çok teşekkür ederim çok kısa sürede elimize ulaştı ürüne gelince  kızım yılbaşında arkadaşlarına hediye için 4 tane aldı tavsiye ederim,https://www.hepsiburada.com/sihirli-elektronik-mumlar-el-cirp-yansin-p-DKALTU8194
5,"boyutları, fiatı, kalitesi iyi. bilgisayar bağlantı kablosu olmaması hp adı için iyi bir referans olmamış",https://www.hepsiburada.com/hp-deskjet-ink-advantage-1115-yazici-f5s21c-p-BD803785
4,ürünü yağ değişimini yaptıktan sonra ilave ettim ettiğim andan itibaren motor daha bir sessiz ve çok tarlı çalışmaya başladı çekiş için denemek lazım ama güzel,https://www.hepsiburada.com/motorsilk-bor-on-bor-lu-yag-katkisi-150-000-km-092020-p-OTM092020
3,Fiyatına göre performansı iyi. Eksiklikleri var ancak iş gören birşey.,https://www.hepsiburada.com/case-4u-cyber-samsung-lg-iphone-bluetooth-aux-arac-kiti-an-6991-p-TELSARF856069914
4,hızlı kargo özenli ambalaj gayet iyi ürünün görüntüsü de hoş. Henüz bir faydasını görmedik.bekliyoruz.,https://www.hepsiburada.com/afia-3-4-kg-dogal-himalaya-tuz-lambasi-p-HRAF00001
4,bu fiyata göre bu ürün gayet iyi tavsiye edebilirim rahatlıkla çanta oldukça sağlam aksesuarlar için yapılan bölüm de oldukça güzel,https://www.hepsiburada.com/targus-cn31-15-4-16-notebook-cantasi-p-BS5026
2,"Uzun kullanım sonucu sol tık arızalanıyor çok sert bastırmadan tıklamıyor, asusun bu segmentteki tüm mouse larinda bu sorun var. Ürün sessiz gayet hoş bir hissiyatı var fakat uzun kullanım sonucu sol tık bozuluyor ",https://www.hepsiburada.com/asus-wt425-kablosuz-optik-sessiz-tiklama-ozellikli-kirmizi-mouse-p-HBV000004KOBU
4,memnun kaldım.,https://www.hepsiburada.com/teleskopik-sirt-kasiyici-asorti-p-DKGERSIRTKASIYICI1
5,Harika bir ürün bırtek eksığı prızdeyken çok geç doluyor ve iphone için kablo eksikliği var  onun dışında 5s var 4 defa %100 yaptı :) ,https://www.hepsiburada.com/xiaomi-10000-mah-versiyon-2-tasinabilir-sarj-cihazi-siyah-ince-ve-hafif-kasa-p-HBV000003K6YX
4,bordo rengini aldım  cok begendim sadece garanti belgesi cıkmadı kutudan ama faturası garanti yerine gecer diye dusunuyorum.guzel yuksek performanslı bir urun kucuk evler icin ideal bence.,https://www.hepsiburada.com/sinbo-svc-3438-1400-watt-elektrikli-supurge-p-EVSINSVC3438-S
5,Sipariş ettikten  bir gün sonra elime ulaştı. Büyük bir ürün gelir endişediyle aldım. fakat hiçte tahmin ettigim gibi büyük değil birazcık agır sadece. iyiki almışım çok şık tarasımı var fiyatıda çok uygun herkese tavsiye ederim.,https://www.hepsiburada.com/xiaomi-10400-mah-tasinabilir-sarj-cihazi-p-TELSARJXIAOMI10400
4,Bagajımdaki tüm dağınıklığı giderdim bu ürün sayesinde. Ürün oldukça kullanışlı ve malzeme kalitesi de hiç fena değil. Uygun fiyat ve hızlı kargoyla ertesi gün elime ulaştı. Teşekkürler..,https://www.hepsiburada.com/modacar-organizer-bagaj-cantasi-840923-p-OTM840923
5,almadan önce çok araştırdım ve sonunda bu ürüne karar verdim.İyiki de almışım hiç pişman olmadım.Benim gibi temizlik hastası biri için mükemmel bir ürün...hepsi burada.coma teşekkürler,https://www.hepsiburada.com/arnica-bora-4000-2400-watt-su-filtreli-turbo-fircali-elektrikli-supurge-yesil-p-EVARNICABORA4000
5,çok beğendim gönül rahatlığı ile alabileceğiniz yastıklar ,https://www.hepsiburada.com/alla-turca-100-koton-silikon-yastik-1-alana-1-bedava-p-EAKSALASLKNYASTK
